12:15:49.987283;23.60;99972.00;113.43
12:15:55.071945;23.50;99960.00;114.44
12:16:00.156582;23.50;99965.00;114.01
12:16:05.241373;23.50;99965.00;113.34
12:16:10.326144;23.30;99970.00;113.59
12:16:15.410706;23.40;99969.00;113.59
12:16:20.495471;23.30;99971.00;113.17
12:16:25.580091;23.30;99966.00;113.26
12:16:30.664505;23.20;99968.00;114.18
12:16:35.748908;23.20;99965.00;113.51
12:16:40.830208;23.10;99963.00;113.76
12:16:45.914658;23.10;99962.00;113.51
12:16:51.001919;23.10;99969.00;113.51
12:16:56.090407;23.10;99966.00;113.59
12:17:01.177111;23.00;99966.00;113.59
12:17:06.260168;23.10;99962.00;114.27
12:17:11.343344;23.10;99963.00;113.51
12:17:16.426495;23.30;99969.00;113.59
12:17:21.509364;23.30;99972.00;112.92
12:17:26.592436;23.40;99967.00;113.76
12:17:31.675668;23.40;99971.00;112.92
12:17:36.758835;23.30;99970.00;113.68
12:17:41.841857;23.30;99962.00;113.85
12:17:46.924925;23.50;99966.00;113.68
12:17:52.007892;23.30;99964.00;114.18
12:17:57.090165;23.40;99959.00;113.93
12:18:02.170169;23.50;99954.00;114.35
12:18:07.253220;23.50;99955.00;114.69
12:18:12.336430;23.60;99968.00;113.76
12:18:17.419307;23.70;99960.00;114.10
12:18:22.502476;23.70;99960.00;114.27
12:18:27.585807;23.80;99956.00;114.27
12:18:32.668812;23.80;99959.00;114.10
12:18:37.750171;23.90;99961.00;114.27
12:18:42.833382;23.90;99956.00;114.69
12:18:47.916447;24.00;99966.00;113.76
12:18:52.999533;24.00;99961.00;114.60
12:18:58.082501;24.00;99959.00;114.01
12:19:03.165805;24.10;99960.00;114.01
12:19:08.248912;24.10;99960.00;114.35
12:19:13.331893;24.00;99961.00;114.35
12:19:18.415006;24.00;99967.00;113.76
12:19:23.498038;24.00;99960.00;114.44
12:19:28.581061;24.00;99964.00;114.60
12:19:33.664212;23.90;99958.00;114.18
12:19:38.747295;24.00;99958.00;114.60
12:19:43.830521;24.10;99960.00;113.76
12:19:48.913603;24.10;99959.00;113.85
12:19:53.996717;24.10;99965.00;114.10
12:19:59.079754;24.20;99958.00;114.18
12:20:04.162828;24.20;99958.00;113.93
12:20:09.245902;24.20;99962.00;114.77
12:20:14.328950;24.20;99961.00;113.93
12:20:19.411997;24.30;99960.00;114.01
12:20:24.495308;24.30;99960.00;114.35
12:20:29.578475;24.20;99960.00;114.10
12:20:34.661577;24.20;99960.00;114.01
12:20:39.744580;24.20;99958.00;114.52
12:20:44.827727;24.30;99955.00;114.35
12:20:49.910936;24.30;99956.00;114.44
12:20:54.994096;24.30;99965.00;114.18
12:21:00.077441;24.30;99963.00;113.68
12:21:05.160730;24.40;99963.00;114.10
12:21:10.245370;24.30;99963.00;114.01
12:21:15.328495;24.40;99959.00;114.27
12:21:20.411575;24.40;99960.00;114.35
12:21:25.494739;24.40;99958.00;114.60
12:21:30.577909;24.40;99959.00;114.27
12:21:35.661024;24.50;99955.00;114.69
12:21:40.744017;24.50;99956.00;114.44
12:21:45.827138;24.50;99951.00;114.60
12:21:50.910350;24.50;99954.00;113.93
12:21:55.990158;24.50;99956.00;114.10
12:22:01.073330;24.50;99958.00;114.10
12:22:06.156530;24.50;99954.00;114.86
12:22:11.239654;24.50;99960.00;114.44
12:22:16.322839;24.50;99960.00;114.01
12:22:21.405902;24.50;99959.00;114.10
12:22:26.489035;24.50;99959.00;114.27
12:22:31.572091;24.50;99952.00;114.60
12:22:36.655235;24.50;99960.00;114.44
12:22:41.738254;24.60;99958.00;114.10
12:22:46.821327;24.60;99959.00;114.44
12:22:51.904608;24.60;99956.00;114.18
12:22:56.987813;24.60;99955.00;114.94
12:23:02.070928;24.60;99959.00;113.93
12:23:07.154090;24.60;99965.00;114.10
12:23:12.237234;24.60;99957.00;114.10
12:23:17.320413;24.60;99960.00;114.35
12:23:22.403522;24.60;99955.00;114.35
12:23:27.486546;24.60;99954.00;114.18
12:23:32.569788;24.60;99963.00;114.35
12:23:37.653049;24.60;99962.00;114.35
12:23:42.736301;24.60;99956.00;114.35
12:23:47.819304;24.50;99965.00;114.18
12:23:52.902402;24.50;99956.00;113.85
12:23:57.985547;24.60;99962.00;114.27
12:24:03.068672;24.60;99953.00;114.35
12:24:08.151838;24.50;99958.00;114.27
12:24:13.235046;24.60;99961.00;114.27
12:24:18.318304;24.60;99960.00;113.68
12:24:23.401630;24.60;99956.00;114.01
12:24:28.484694;24.60;99962.00;113.68
12:24:33.567781;24.60;99956.00;114.60
12:24:38.650980;24.60;99958.00;114.01
12:24:43.734062;24.60;99964.00;114.35
12:24:48.817294;24.60;99963.00;113.76
12:24:53.900423;24.60;99960.00;114.27
12:24:58.983235;24.60;99964.00;114.18
12:25:04.066451;24.60;99963.00;113.68
12:25:09.149603;24.60;99965.00;113.76
12:25:14.232764;24.60;99960.00;114.69
12:25:19.319220;24.60;99962.00;114.10
12:25:24.402432;24.60;99957.00;113.93
12:25:29.486728;24.70;99964.00;113.85
12:25:34.574893;24.60;99963.00;114.10
12:25:39.660196;24.60;99964.00;113.51
12:25:44.748132;24.60;99958.00;114.10
12:25:49.835130;24.60;99958.00;113.93
12:25:54.923211;24.60;99966.00;113.68
12:26:00.010237;24.60;99960.00;113.00
12:26:05.094887;24.70;99971.00;113.68
12:26:10.179356;24.70;99964.00;113.76
12:26:15.260200;24.70;99964.00;113.76
12:26:20.344956;24.70;99964.00;113.76
12:26:25.429386;24.60;99967.00;113.76
12:26:30.514280;24.70;99963.00;113.76
12:26:35.598640;24.70;99970.00;113.85
12:26:40.683149;24.70;99968.00;113.43
12:26:45.767519;24.70;99969.00;113.09
12:26:50.851885;24.70;99967.00;113.43
12:26:55.936370;24.70;99969.00;113.68
12:27:01.020990;24.70;99964.00;114.01
12:27:06.105702;24.70;99969.00;113.43
12:27:11.190081;24.70;99968.00;113.43
12:27:16.270231;24.70;99971.00;113.34
12:27:21.350235;24.60;99972.00;113.00
12:27:26.435031;24.70;99971.00;113.09
12:27:31.519579;24.70;99968.00;113.59
12:27:36.600211;24.70;99972.00;113.00
12:27:41.684563;24.70;99972.00;113.59
12:27:46.769162;24.70;99968.00;113.17
12:27:51.853646;24.70;99967.00;113.59
12:27:56.938039;24.70;99967.00;113.26
12:28:02.024025;24.70;99967.00;113.34
12:28:07.108639;24.70;99970.00;113.51
12:28:12.193389;24.70;99969.00;113.34
12:28:17.278108;24.70;99968.00;113.26
12:28:22.362401;24.70;99968.00;113.59
12:28:27.449061;24.70;99970.00;113.34
12:28:32.530207;24.70;99965.00;113.34
12:28:37.614695;24.70;99970.00;113.59
12:28:42.699135;24.70;99971.00;114.10
12:28:47.780206;24.70;99965.00;113.68
12:28:52.864683;24.70;99970.00;113.26
12:28:57.949164;24.80;99968.00;113.59
12:29:03.033796;24.80;99972.00;113.59
12:29:08.118409;24.80;99970.00;113.17
12:29:13.200209;24.80;99972.00;113.00
12:29:18.285254;24.80;99976.00;112.92
12:29:23.369937;24.80;99968.00;113.59
12:29:28.454922;24.80;99974.00;113.17
12:29:33.539717;24.80;99972.00;113.17
12:29:38.624577;24.80;99967.00;113.59
12:29:43.709014;24.80;99972.00;113.43
12:29:48.793105;24.80;99969.00;113.17
12:29:53.877706;24.80;99974.00;113.34
12:29:58.962133;24.80;99968.00;113.43
12:30:04.046769;24.80;99970.00;113.00
12:30:09.131334;24.80;99971.00;113.09
12:30:14.216167;24.80;99973.00;113.17
12:30:19.300916;24.80;99973.00;113.34
12:30:24.385620;24.80;99971.00;113.43
12:30:29.470569;24.80;99969.00;112.92
12:30:34.555275;24.80;99967.00;113.51
12:30:39.639769;24.80;99974.00;113.00
12:30:44.720236;24.80;99969.00;113.17
12:30:49.800234;24.80;99968.00;113.09
12:30:54.884593;24.80;99969.00;112.92
12:30:59.969244;24.80;99973.00;112.75
12:31:05.053906;24.80;99973.00;113.09
12:31:10.138402;24.80;99966.00;113.26
12:31:15.220239;24.80;99970.00;113.43
12:31:20.300182;24.80;99974.00;113.43
12:31:25.386638;24.80;99982.00;113.43
12:31:30.474516;24.80;99977.00;113.00
12:31:35.560842;24.80;99975.00;112.67
12:31:40.649182;24.80;99976.00;112.92
12:31:45.736254;24.80;99968.00;113.51
12:31:50.824205;24.80;99972.00;113.34
12:31:55.912602;24.80;99977.00;112.84
12:32:00.999388;24.80;99973.00;112.92
12:32:06.087132;24.80;99972.00;112.92
12:32:11.173771;24.80;99969.00;112.84
12:32:16.262029;24.80;99975.00;113.00
12:32:21.349070;24.90;99979.00;113.00
12:32:26.437356;24.90;99975.00;112.42
12:32:31.524413;24.80;99975.00;112.75
12:32:36.612308;24.80;99973.00;113.00
12:32:41.698919;24.80;99976.00;113.09
12:32:46.786665;24.90;99975.00;113.00
12:32:51.870251;24.90;99977.00;112.42
12:32:56.957456;24.90;99977.00;113.09
12:33:02.040158;24.90;99977.00;113.00
12:33:07.123559;24.90;99977.00;112.84
12:33:12.206893;24.90;99981.00;113.00
12:33:17.290248;24.90;99975.00;112.50
12:33:22.373537;24.90;99976.00;112.67
12:33:27.456772;24.90;99977.00;112.58
12:33:32.540149;24.90;99977.00;112.16
12:33:37.623461;24.90;99977.00;112.58
12:33:42.706712;24.90;99975.00;112.58
12:33:47.790056;24.90;99976.00;112.33
12:33:52.873299;24.90;99970.00;112.58
12:33:57.956652;24.90;99984.00;112.08
12:34:03.040103;24.90;99983.00;112.92
12:34:08.123420;24.90;99979.00;112.67
12:34:13.206822;24.90;99979.00;112.92
12:34:18.290145;24.90;99980.00;112.75
12:34:23.373330;24.90;99972.00;112.58
12:34:28.458896;24.90;99984.00;112.33
12:34:33.542437;24.90;99980.00;112.42
12:34:38.626363;24.90;99982.00;112.50
12:34:43.709821;24.90;99977.00;113.09
12:34:48.793239;24.90;99979.00;112.92
12:34:53.876496;24.90;99979.00;112.50
12:34:58.959126;24.90;99983.00;112.50
12:35:04.042523;24.90;99980.00;112.58
12:35:09.125791;24.90;99979.00;112.50
12:35:14.209074;24.90;99972.00;112.75
12:35:19.292314;24.90;99983.00;112.50
12:35:24.375665;24.90;99973.00;112.67
12:35:29.458955;24.90;99981.00;112.33
12:35:34.542376;25.00;99987.00;112.33
12:35:39.627217;25.00;99980.00;112.67
12:35:44.710608;24.90;99983.00;112.50
12:35:49.793861;25.00;99983.00;112.42
12:35:54.877054;25.00;99979.00;112.33
12:35:59.960411;24.90;99980.00;111.83
12:36:05.043685;25.00;99983.00;112.50
12:36:10.126953;25.00;99980.00;112.25
12:36:15.210233;25.00;99980.00;112.92
12:36:20.293480;25.00;99980.00;112.08
12:36:25.376750;24.90;99986.00;112.16
12:36:30.460169;24.90;99986.00;112.25
12:36:35.543520;24.90;99981.00;111.91
12:36:40.626788;25.00;99988.00;112.33
12:36:45.710101;25.00;99982.00;112.25
12:36:50.793448;25.00;99979.00;112.67
12:36:55.876637;25.00;99980.00;112.16
12:37:00.959825;25.00;99984.00;112.25
12:37:06.043090;25.00;99982.00;111.91
12:37:11.126478;25.00;99990.00;111.66
12:37:16.209706;25.00;99979.00;112.16
12:37:21.293125;25.00;99975.00;112.58
12:37:26.377000;25.00;99987.00;111.91
12:37:31.460227;25.00;99985.00;112.25
12:37:36.543444;25.00;99992.00;112.16
12:37:41.626797;25.00;99984.00;112.00
12:37:46.710116;25.00;99986.00;112.00
12:37:51.793388;25.00;99991.00;112.00
12:37:56.876548;25.00;99986.00;112.16
12:38:01.960102;25.00;99983.00;112.16
12:38:07.043372;25.00;99986.00;112.00
12:38:12.126498;24.90;99982.00;112.50
12:38:17.209853;25.00;99986.00;112.08
12:38:22.293125;25.00;99987.00;112.42
12:38:27.376504;25.00;99986.00;112.25
12:38:32.459906;25.00;99985.00;112.16
12:38:37.543231;25.00;99985.00;112.08
12:38:42.626555;25.00;99995.00;111.66
12:38:47.709936;25.00;99989.00;111.57
12:38:52.793177;25.00;99987.00;111.74
12:38:57.876494;25.00;99987.00;112.16
12:39:02.959827;25.00;99986.00;111.91
12:39:08.043107;25.00;99984.00;111.57
12:39:13.126443;25.00;99981.00;112.00
12:39:18.209836;25.00;99983.00;112.16
12:39:23.293190;25.00;99981.00;112.08
12:39:28.376559;25.00;99987.00;111.32
12:39:33.459855;25.00;99995.00;111.57
12:39:38.543116;25.00;99986.00;111.66
12:39:43.626595;25.00;99992.00;111.32
12:39:48.709830;25.00;99995.00;111.74
12:39:53.793123;25.00;99987.00;111.57
12:39:58.876500;25.00;99989.00;111.57
12:40:03.959725;25.00;99991.00;111.57
12:40:09.043177;25.00;99981.00;111.57
12:40:14.126578;25.00;99984.00;111.74
12:40:19.209843;25.00;99995.00;111.15
12:40:24.293191;25.00;99993.00;111.83
12:40:29.376515;25.00;100000.00;111.07
12:40:34.459696;25.00;99990.00;111.41
12:40:39.543080;25.00;99993.00;111.41
12:40:44.626503;25.00;99992.00;111.15
12:40:49.709729;25.00;99988.00;112.00
12:40:54.793196;25.00;99994.00;111.41
12:40:59.876531;25.00;99992.00;111.41
12:41:04.959759;25.10;99999.00;111.41
12:41:10.043118;25.10;99996.00;111.57
12:41:15.126402;25.10;99993.00;111.24
12:41:20.209757;25.10;100000.00;111.24
12:41:25.293275;25.10;99988.00;111.32
12:41:30.376607;25.10;99992.00;111.66
12:41:35.459844;25.10;99990.00;111.15
12:41:40.543101;25.10;99993.00;111.15
12:41:45.626471;25.10;99997.00;111.83
12:41:50.709778;25.10;99988.00;111.15
12:41:55.793209;25.10;99993.00;111.07
12:42:00.876486;25.10;99994.00;111.41
12:42:05.959892;25.10;99997.00;111.32
12:42:11.043307;25.10;99997.00;111.66
12:42:16.126691;25.10;99988.00;111.24
12:42:21.209947;25.10;99995.00;111.24
12:42:26.293250;25.10;99991.00;111.24
12:42:31.376566;25.10;99996.00;111.07
12:42:36.459921;25.10;99992.00;111.32
12:42:41.543282;25.10;100000.00;110.99
12:42:46.626563;25.10;99999.00;111.07
12:42:51.709814;25.10;99990.00;111.32
12:42:56.794853;25.10;99990.00;111.41
12:43:01.878084;25.20;99997.00;110.48
12:43:06.961152;25.20;99995.00;110.90
12:43:12.044473;25.10;99998.00;111.15
12:43:17.127803;25.20;99999.00;110.90
12:43:22.211159;25.20;99998.00;111.32
12:43:27.294510;25.20;100001.00;111.07
12:43:32.377852;25.20;99999.00;111.07
12:43:37.461161;25.20;100002.00;110.82
12:43:42.544473;25.20;99998.00;111.32
12:43:47.627849;25.20;99995.00;111.32
12:43:52.711218;25.20;99993.00;110.99
12:43:57.794502;25.20;99994.00;110.73
12:44:02.877802;25.20;99997.00;111.32
12:44:07.961097;25.20;99995.00;111.15
12:44:13.044569;25.20;99996.00;111.15
12:44:18.127904;25.20;100001.00;110.73
12:44:23.211134;25.20;99997.00;111.15
12:44:28.294482;25.20;99994.00;111.15
12:44:33.377751;25.30;99998.00;110.82
12:44:38.461143;25.30;100001.00;111.07
12:44:43.544544;25.20;99999.00;111.32
12:44:48.627727;25.30;100001.00;110.82
12:44:53.711302;25.20;99996.00;111.07
12:44:58.794646;25.30;99995.00;111.07
12:45:03.877807;25.30;99993.00;111.15
12:45:08.961120;25.30;99997.00;110.65
12:45:14.044475;25.20;99991.00;111.41
12:45:19.127704;25.30;99996.00;111.32
12:45:24.210888;25.30;99993.00;111.24
12:45:29.294338;25.30;99999.00;111.32
12:45:34.377434;25.30;99999.00;110.82
12:45:39.460643;25.30;99996.00;111.41
12:45:44.543740;25.30;99997.00;111.15
12:45:49.626933;25.30;99998.00;110.90
12:45:54.710179;25.30;100000.00;111.15
12:45:59.793443;25.30;100001.00;111.07
12:46:04.876687;25.30;99996.00;111.07
12:46:09.959843;25.30;99999.00;110.82
12:46:15.043187;25.30;100001.00;110.99
12:46:20.126553;25.30;100003.00;110.99
12:46:25.210044;25.30;100004.00;110.99
12:46:30.293261;25.30;99993.00;110.82
12:46:35.376501;25.30;99994.00;111.57
12:46:40.459776;25.30;99998.00;110.48
12:46:45.543159;25.40;100001.00;110.82
12:46:50.626562;25.30;99994.00;111.32
12:46:55.709916;25.30;99997.00;110.82
12:47:00.793350;25.30;100000.00;110.90
12:47:05.876636;25.30;99998.00;111.07
12:47:10.959833;25.30;100002.00;110.65
12:47:16.043101;25.30;100001.00;110.90
12:47:21.126746;25.40;99996.00;110.90
12:47:26.210114;25.40;100006.00;110.31
12:47:31.293440;25.40;100006.00;110.48
12:47:36.376850;25.30;100003.00;110.82
12:47:41.460147;25.30;99999.00;110.23
12:47:46.544412;25.30;100002.00;110.65
12:47:51.632315;25.30;99997.00;110.65
12:47:56.718675;25.40;100002.00;110.65
12:48:01.806294;25.40;100004.00;110.14
12:48:06.893362;25.40;100007.00;110.06
12:48:12.026295;25.40;100010.00;110.06
12:48:17.109763;25.30;100002.00;110.73
12:48:22.193201;25.40;100004.00;110.82
12:48:27.276457;25.40;100004.00;110.56
12:48:32.359805;25.40;100006.00;110.23
12:48:37.443234;25.40;100004.00;110.56
12:48:42.526575;25.40;100012.00;110.48
12:48:47.609843;25.40;100005.00;110.06
12:48:52.693175;25.40;99999.00;110.40
12:48:57.776584;25.30;100001.00;110.56
12:49:02.859906;25.30;100003.00;110.48
12:49:07.943333;25.40;100001.00;110.31
12:49:13.026561;25.40;100002.00;110.14
12:49:18.109819;25.40;100010.00;109.98
12:49:23.193268;25.40;100008.00;110.56
12:49:28.276583;25.40;100008.00;110.82
12:49:33.359928;25.40;100007.00;110.65
12:49:38.443246;25.40;100007.00;110.73
12:49:43.526481;25.50;100009.00;110.23
12:49:48.609807;25.40;100006.00;110.31
12:49:53.693249;25.40;100001.00;110.48
12:49:58.779662;25.40;100005.00;110.82
12:50:03.863093;25.40;100007.00;110.23
12:50:08.946564;25.40;100000.00;110.73
12:50:14.031412;25.40;100006.00;110.82
12:50:19.114719;25.40;100005.00;110.23
12:50:24.197812;25.50;100005.00;110.23
12:50:29.281219;25.50;100006.00;110.06
12:50:34.364382;25.50;100006.00;110.31
12:50:39.447543;25.50;100006.00;110.31
12:50:44.530856;25.40;100008.00;110.23
12:50:49.610157;25.50;100011.00;109.81
12:50:54.693281;25.40;100012.00;109.81
12:50:59.779565;25.50;100013.00;110.14
12:51:04.864590;25.50;100006.00;110.40
12:51:09.949222;25.50;100007.00;109.98
12:51:15.034165;25.50;100011.00;110.23
12:51:20.119002;25.50;100012.00;109.81
12:51:25.203677;25.50;100014.00;109.89
12:51:30.288469;25.50;100013.00;109.72
12:51:35.373217;25.50;100009.00;110.31
12:51:40.457892;25.50;100009.00;109.81
12:51:45.542495;25.50;100008.00;109.98
12:51:50.627053;25.50;100008.00;110.14
12:51:55.710238;25.50;100014.00;110.06
12:52:00.794754;25.50;100012.00;110.06
12:52:05.879196;25.50;100012.00;109.72
12:52:10.963881;25.50;100007.00;110.73
12:52:16.048428;25.50;100012.00;110.14
12:52:21.133258;25.50;100005.00;109.81
12:52:26.218109;25.50;100012.00;109.98
12:52:31.302741;25.50;100009.00;110.40
12:52:36.387794;25.50;100008.00;109.89
12:52:41.472405;25.50;100007.00;110.14
12:52:46.557017;25.50;100007.00;109.98
12:52:51.641531;25.50;100009.00;110.14
12:52:56.726693;25.50;100012.00;110.40
12:53:01.810923;25.60;100011.00;109.98
12:53:06.895402;25.50;100012.00;109.81
12:53:11.979770;25.50;100011.00;109.81
12:53:17.064266;25.60;100012.00;109.81
12:53:22.148919;25.60;100011.00;109.81
12:53:27.233852;25.60;100011.00;109.64
12:53:32.318538;25.60;100009.00;109.72
12:53:37.403131;25.60;100014.00;109.39
12:53:42.487740;25.60;100013.00;110.06
12:53:47.572056;25.70;100009.00;109.64
12:53:52.656459;25.60;100011.00;110.14
12:53:57.741206;25.60;100012.00;109.30
12:54:02.826064;25.70;100012.00;110.06
12:54:07.910510;25.60;100015.00;109.13
12:54:12.995342;25.60;100013.00;109.39
12:54:18.080111;25.60;100006.00;110.23
12:54:23.164592;25.60;100008.00;110.23
12:54:28.249561;25.60;100014.00;109.55
12:54:33.333929;25.60;100011.00;109.39
12:54:38.418612;25.60;100013.00;109.13
12:54:43.503164;25.60;100008.00;110.23
12:54:48.587466;25.60;100017.00;109.89
12:54:53.671978;25.60;100018.00;109.39
12:54:58.756368;25.60;100014.00;110.06
12:55:03.840623;25.60;100012.00;109.64
12:55:08.920200;25.70;100018.00;109.89
12:55:14.004965;25.70;100017.00;109.55
12:55:19.089031;25.70;100009.00;110.14
12:55:24.173815;25.70;100016.00;109.64
12:55:29.258868;25.70;100014.00;109.55
12:55:34.343327;25.70;100009.00;109.64
12:55:39.428249;25.70;100013.00;109.72
12:55:44.512699;25.70;100015.00;109.64
12:55:49.597241;25.70;100013.00;109.64
12:55:54.681864;25.70;100013.00;109.64
12:55:59.765928;25.70;100016.00;109.47
12:56:04.848966;25.70;100012.00;109.55
12:56:09.932017;25.70;100012.00;109.81
12:56:15.015304;25.70;100015.00;109.81
12:56:20.098370;25.70;100019.00;109.55
12:56:25.181521;25.70;100015.00;109.47
12:56:30.264542;25.60;100012.00;109.81
12:56:35.347704;25.60;100018.00;109.47
12:56:40.430822;25.60;100016.00;109.47
12:56:45.513927;25.60;100022.00;109.55
12:56:50.597057;25.60;100019.00;109.30
12:56:55.680042;25.50;100018.00;109.47
12:57:00.763106;25.60;100020.00;108.88
12:57:05.846468;25.50;100023.00;109.30
12:57:10.929524;25.50;100019.00;109.72
12:57:16.012642;25.50;100019.00;109.13
12:57:21.095791;25.50;100017.00;109.22
12:57:26.184558;25.50;100015.00;109.39
12:57:31.267790;25.50;100023.00;109.22
12:57:36.350941;25.50;100027.00;108.97
12:57:41.433859;25.50;100023.00;108.80
12:57:46.517074;25.50;100021.00;108.80
12:57:51.600241;25.50;100022.00;108.71
12:57:56.683152;25.50;100024.00;109.05
12:58:01.766317;25.50;100025.00;108.63
12:58:06.849336;25.50;100027.00;108.46
12:58:11.932323;25.50;100020.00;108.63
12:58:17.015654;25.50;100016.00;109.05
12:58:22.098624;25.50;100027.00;108.46
12:58:27.181831;25.50;100024.00;109.22
12:58:32.265220;25.50;100022.00;109.13
12:58:37.348310;25.50;100019.00;108.46
12:58:42.431345;25.50;100024.00;108.38
12:58:47.514408;25.50;100021.00;108.71
12:58:52.597309;25.50;100021.00;108.97
12:58:57.680468;25.50;100024.00;108.71
12:59:02.763522;25.50;100029.00;108.46
12:59:07.846657;25.50;100023.00;108.46
12:59:12.929868;25.50;100027.00;108.88
12:59:18.012963;25.60;100023.00;108.55
12:59:23.096071;25.60;100025.00;108.97
12:59:28.179144;25.60;100019.00;108.88
12:59:33.262293;25.60;100024.00;108.88
12:59:38.345498;25.60;100020.00;108.63
12:59:43.428432;25.60;100019.00;108.71
12:59:48.510152;25.60;100026.00;108.97
12:59:53.593146;25.60;100024.00;108.55
12:59:58.676334;25.60;100025.00;109.13
13:00:03.759387;25.60;100019.00;108.71
13:00:08.840295;25.60;100026.00;108.38
13:00:13.925515;25.50;100020.00;108.71
13:00:19.010355;25.50;100030.00;108.29
13:00:24.094844;25.60;100030.00;108.63
13:00:29.179387;25.50;100019.00;108.63
13:00:34.264001;25.50;100025.00;108.04
13:00:39.348626;25.50;100030.00;108.55
13:00:44.432940;25.50;100023.00;108.38
13:00:49.517843;25.50;100025.00;108.80
